,temperature_2m,relativehumidity_2m,windspeed_10m,precipitation
2024-09-30 22:00:00,19.7,94,19.1,0.0
2024-09-30 23:00:00,19.7,93,22.9,0.0
2024-10-01 00:00:00,19.3,92,25.5,0.0
2024-10-01 01:00:00,19.1,90,25.5,0.0
2024-10-01 02:00:00,17.9,78,26.6,0.0
2024-10-01 03:00:00,16.3,65,21.5,0.0
2024-10-01 04:00:00,15.0,65,19.7,0.0
2024-10-01 05:00:00,13.9,68,23.3,0.0
2024-10-01 06:00:00,13.2,70,21.1,0.0
2024-10-01 07:00:00,12.6,72,18.2,0.0
2024-10-01 08:00:00,13.4,72,19.6,0.0
2024-10-01 09:00:00,14.8,72,18.5,0.0
2024-10-01 10:00:00,17.3,64,12.3,0.0
2024-10-01 11:00:00,18.9,60,11.0,0.0
2024-10-01 12:00:00,20.3,56,9.6,0.0
2024-10-01 13:00:00,21.1,54,9.7,0.0
2024-10-01 14:00:00,21.2,56,10.1,0.0
2024-10-01 15:00:00,20.4,63,8.9,0.0
2024-10-01 16:00:00,19.9,66,10.8,0.1
2024-10-01 17:00:00,18.5,77,15.2,0.0
2024-10-01 18:00:00,17.2,83,16.2,0.0
2024-10-01 19:00:00,15.6,88,16.6,0.0
2024-10-01 20:00:00,14.9,88,14.8,0.0
2024-10-01 21:00:00,14.7,88,12.4,0.0
2024-10-01 22:00:00,13.2,92,6.6,0.0
2024-10-01 23:00:00,13.3,89,4.4,0.0
2024-10-02 00:00:00,13.7,85,1.1,0.0
2024-10-02 01:00:00,12.1,89,4.6,0.0
2024-10-02 02:00:00,11.7,85,10.9,0.0
2024-10-02 03:00:00,11.6,80,14.1,0.0
2024-10-02 04:00:00,12.1,75,16.7,0.0
2024-10-02 05:00:00,12.4,70,18.1,0.0
2024-10-02 06:00:00,11.9,72,17.5,0.0
2024-10-02 07:00:00,11.0,74,15.1,0.0
2024-10-02 08:00:00,12.3,68,13.6,0.0
2024-10-02 09:00:00,14.5,58,12.0,0.0
2024-10-02 10:00:00,16.5,52,13.8,0.0
2024-10-02 11:00:00,17.6,41,19.1,0.0
2024-10-02 12:00:00,18.0,37,21.5,0.0
2024-10-02 13:00:00,18.3,33,20.0,0.0
2024-10-02 14:00:00,18.4,31,19.1,0.0
2024-10-02 15:00:00,18.3,31,18.4,0.0
2024-10-02 16:00:00,18.3,30,19.8,0.0
2024-10-02 17:00:00,17.6,31,19.7,0.0
2024-10-02 18:00:00,16.7,38,13.4,0.0
2024-10-02 19:00:00,14.3,58,7.3,0.0
2024-10-02 20:00:00,13.6,53,10.0,0.0
2024-10-02 21:00:00,12.4,62,7.3,0.0
2024-10-02 22:00:00,11.8,64,6.1,0.0
2024-10-02 23:00:00,11.0,65,6.3,0.0
2024-10-03 00:00:00,10.1,66,8.0,0.0
2024-10-03 01:00:00,9.4,69,9.0,0.0
2024-10-03 02:00:00,8.9,71,9.7,0.0
2024-10-03 03:00:00,8.5,75,10.1,0.0
2024-10-03 04:00:00,8.1,79,9.1,0.0
2024-10-03 05:00:00,7.9,83,7.8,0.0
2024-10-03 06:00:00,7.7,85,7.7,0.0
2024-10-03 07:00:00,8.0,85,9.0,0.0
2024-10-03 08:00:00,10.3,79,10.2,0.0
2024-10-03 09:00:00,13.1,65,9.1,0.0
2024-10-03 10:00:00,15.5,61,3.5,0.0
2024-10-03 11:00:00,16.3,56,4.1,0.0
2024-10-03 12:00:00,16.9,52,2.4,0.0
2024-10-03 13:00:00,17.5,46,2.7,0.0
2024-10-03 14:00:00,17.7,43,5.7,0.0
2024-10-03 15:00:00,17.7,49,11.1,0.0
2024-10-03 16:00:00,17.6,50,13.4,0.0
2024-10-03 17:00:00,17.3,48,14.1,0.0
2024-10-03 18:00:00,16.8,49,12.7,0.0
2024-10-03 19:00:00,15.3,61,7.1,0.0
2024-10-03 20:00:00,14.8,62,7.7,0.0
2024-10-03 21:00:00,14.6,60,9.7,0.0
2024-10-03 22:00:00,14.3,58,14.1,0.0
2024-10-03 23:00:00,14.1,60,14.7,0.0
2024-10-04 00:00:00,13.9,63,16.1,0.0
2024-10-04 01:00:00,13.4,68,18.9,0.0
2024-10-04 02:00:00,12.9,71,17.5,0.0
2024-10-04 03:00:00,12.8,72,15.7,0.0
2024-10-04 04:00:00,12.7,72,15.9,0.0
2024-10-04 05:00:00,12.5,74,16.0,0.0
2024-10-04 06:00:00,12.3,77,14.5,0.0
2024-10-04 07:00:00,12.7,78,14.8,0.0
2024-10-04 08:00:00,14.4,70,18.9,0.0
2024-10-04 09:00:00,15.3,64,21.5,0.0
2024-10-04 10:00:00,16.6,60,19.6,0.0
2024-10-04 11:00:00,17.6,54,20.2,0.0
2024-10-04 12:00:00,18.5,47,21.9,0.0
2024-10-04 13:00:00,19.2,46,22.0,0.0
2024-10-04 14:00:00,20.0,43,21.7,0.0
2024-10-04 15:00:00,20.8,41,20.3,0.0
2024-10-04 16:00:00,21.3,39,21.3,0.0
2024-10-04 17:00:00,21.1,39,20.0,0.0
2024-10-04 18:00:00,20.3,51,15.3,0.0
2024-10-04 19:00:00,18.8,60,16.2,0.0
2024-10-04 20:00:00,18.5,59,19.0,0.0
2024-10-04 21:00:00,17.9,57,20.0,0.0
2024-10-04 22:00:00,17.2,64,17.0,0.0
2024-10-04 23:00:00,16.4,65,14.8,0.0
2024-10-05 00:00:00,15.7,68,13.0,0.0
2024-10-05 01:00:00,15.3,70,13.1,0.0
2024-10-05 02:00:00,15.1,72,13.7,0.0
2024-10-05 03:00:00,14.8,76,13.1,0.0
2024-10-05 04:00:00,14.5,79,12.1,0.0
2024-10-05 05:00:00,14.2,82,11.1,0.0
2024-10-05 06:00:00,13.9,84,10.1,0.0
2024-10-05 07:00:00,14.0,85,10.3,0.0
2024-10-05 08:00:00,15.9,81,11.9,0.0
2024-10-05 09:00:00,17.2,74,12.1,0.0
2024-10-05 10:00:00,18.9,68,8.6,0.0
2024-10-05 11:00:00,19.8,66,8.6,0.0
2024-10-05 12:00:00,20.7,64,8.5,0.0
2024-10-05 13:00:00,21.5,61,10.4,0.0
2024-10-05 14:00:00,22.1,56,12.6,0.0
2024-10-05 15:00:00,22.7,52,13.5,0.0
2024-10-05 16:00:00,22.9,49,15.5,0.0
2024-10-05 17:00:00,21.9,52,18.7,0.0
2024-10-05 18:00:00,20.3,56,21.9,0.0
2024-10-05 19:00:00,18.8,60,22.6,0.0
2024-10-05 20:00:00,17.9,62,20.5,0.0
2024-10-05 21:00:00,17.2,69,19.6,0.0
2024-10-05 22:00:00,16.8,66,20.0,0.0
2024-10-05 23:00:00,16.4,71,20.4,0.0
2024-10-06 00:00:00,16.1,77,20.9,0.0
2024-10-06 01:00:00,15.5,82,20.2,0.0
2024-10-06 02:00:00,15.1,85,20.5,0.0
2024-10-06 03:00:00,14.6,87,20.3,0.0
2024-10-06 04:00:00,13.9,91,19.7,0.0
2024-10-06 05:00:00,13.4,93,19.4,0.0
2024-10-06 06:00:00,13.3,94,19.6,0.0
2024-10-06 07:00:00,13.8,93,20.5,0.0
2024-10-06 08:00:00,16.1,81,26.6,0.0
2024-10-06 09:00:00,17.2,75,26.3,0.0
2024-10-06 10:00:00,18.3,72,25.0,0.0
2024-10-06 11:00:00,18.9,71,25.7,0.0
2024-10-06 12:00:00,19.3,67,27.6,0.0
2024-10-06 13:00:00,19.7,64,28.8,0.0
2024-10-06 14:00:00,19.9,62,29.8,0.0
2024-10-06 15:00:00,20.0,63,29.2,0.0
2024-10-06 16:00:00,20.1,63,29.3,0.0
2024-10-06 17:00:00,19.6,68,29.9,0.0
2024-10-06 18:00:00,18.7,76,29.7,0.0
2024-10-06 19:00:00,17.6,82,28.7,0.0
2024-10-06 20:00:00,17.2,86,28.3,0.0
2024-10-06 21:00:00,17.5,87,27.2,0.0
2024-10-06 22:00:00,17.5,86,26.6,0.0
2024-10-06 23:00:00,17.6,87,26.0,0.0
2024-10-07 00:00:00,17.7,87,24.1,0.0
2024-10-07 01:00:00,17.8,85,22.5,0.0
2024-10-07 02:00:00,17.5,77,23.1,0.0
2024-10-07 03:00:00,16.9,79,22.0,0.0
2024-10-07 04:00:00,16.6,79,20.8,0.0
2024-10-07 05:00:00,16.3,80,19.7,0.0
2024-10-07 06:00:00,16.2,81,16.2,0.0
2024-10-07 07:00:00,16.2,82,13.9,0.0
2024-10-07 08:00:00,16.8,80,15.0,0.0
2024-10-07 09:00:00,17.7,76,16.8,0.0
2024-10-07 10:00:00,18.5,76,11.2,0.0
2024-10-07 11:00:00,18.5,77,15.8,0.0
2024-10-07 12:00:00,18.8,75,13.2,0.0
2024-10-07 13:00:00,19.8,70,8.0,0.0
2024-10-07 14:00:00,20.2,69,10.1,0.0
2024-10-07 15:00:00,19.7,71,12.2,0.0
2024-10-07 16:00:00,19.8,72,14.7,0.0
2024-10-07 17:00:00,19.3,74,15.7,0.3
2024-10-07 18:00:00,18.9,78,13.2,0.1
2024-10-07 19:00:00,18.3,82,12.5,0.0
2024-10-07 20:00:00,17.6,85,10.7,0.0
2024-10-07 21:00:00,17.0,87,11.6,0.0
2024-10-07 22:00:00,16.0,89,15.4,0.0
2024-10-07 23:00:00,16.0,89,11.4,0.0
2024-10-08 00:00:00,15.5,91,12.1,0.0
2024-10-08 01:00:00,15.2,91,11.6,0.0
2024-10-08 02:00:00,15.0,91,10.6,0.0
2024-10-08 03:00:00,15.0,91,6.9,0.0
2024-10-08 04:00:00,14.0,93,16.9,0.0
2024-10-08 05:00:00,14.0,91,14.9,0.0
2024-10-08 06:00:00,13.8,92,16.0,0.0
2024-10-08 07:00:00,14.0,90,17.3,0.0
2024-10-08 08:00:00,15.3,86,16.9,0.0
2024-10-08 09:00:00,17.3,80,19.0,0.0
2024-10-08 10:00:00,19.2,74,19.6,0.0
2024-10-08 11:00:00,20.7,63,23.7,0.0
2024-10-08 12:00:00,20.8,65,23.1,0.1
2024-10-08 13:00:00,20.9,67,22.9,0.2
2024-10-08 14:00:00,20.9,66,22.7,0.1
2024-10-08 15:00:00,20.9,67,23.4,0.0
2024-10-08 16:00:00,20.5,66,24.0,0.0
2024-10-08 17:00:00,20.4,62,25.9,0.0
2024-10-08 18:00:00,18.3,67,26.8,0.0
2024-10-08 19:00:00,16.2,73,24.6,0.0
2024-10-08 20:00:00,14.4,75,25.3,0.0
2024-10-08 21:00:00,13.2,81,25.4,0.0
2024-10-08 22:00:00,13.3,85,22.6,0.0
2024-10-08 23:00:00,13.5,83,24.4,0.0
2024-10-09 00:00:00,13.7,82,25.1,0.0
2024-10-09 01:00:00,14.2,82,24.7,0.0
2024-10-09 02:00:00,13.8,84,25.5,0.0
2024-10-09 03:00:00,13.7,85,23.8,0.0
2024-10-09 04:00:00,13.5,86,20.2,0.0
2024-10-09 05:00:00,13.3,86,19.1,0.0
2024-10-09 06:00:00,13.1,88,19.1,0.0
2024-10-09 07:00:00,13.1,87,20.6,0.0
2024-10-09 08:00:00,14.7,81,21.1,0.0
2024-10-09 09:00:00,16.4,71,23.0,0.0
2024-10-09 10:00:00,17.4,58,29.0,0.0
2024-10-09 11:00:00,17.9,56,28.8,0.0
2024-10-09 12:00:00,18.3,54,27.7,0.0
2024-10-09 13:00:00,18.6,53,25.9,0.0
2024-10-09 14:00:00,19.3,45,24.2,0.0
2024-10-09 15:00:00,19.3,50,23.7,0.0
2024-10-09 16:00:00,19.2,53,25.6,0.0
2024-10-09 17:00:00,19.1,56,25.2,0.0
2024-10-09 18:00:00,17.7,66,28.0,0.0
2024-10-09 19:00:00,16.2,71,24.2,0.0
2024-10-09 20:00:00,15.6,76,21.9,0.0
2024-10-09 21:00:00,15.5,80,18.7,0.0
2024-10-09 22:00:00,14.8,82,17.6,0.0
2024-10-09 23:00:00,14.9,84,16.8,0.0
2024-10-10 00:00:00,15.8,85,15.4,0.0
2024-10-10 01:00:00,17.0,70,18.1,0.0
2024-10-10 02:00:00,16.6,70,18.9,0.0
2024-10-10 03:00:00,16.0,74,14.9,0.0
2024-10-10 04:00:00,15.5,79,12.7,0.0
2024-10-10 05:00:00,15.3,82,12.3,0.0
2024-10-10 06:00:00,15.1,84,13.3,0.0
2024-10-10 07:00:00,15.3,83,13.0,0.0
2024-10-10 08:00:00,16.1,79,14.5,0.0
2024-10-10 09:00:00,17.1,74,14.1,0.0
2024-10-10 10:00:00,17.6,74,14.5,0.1
2024-10-10 11:00:00,18.2,72,14.4,0.1
2024-10-10 12:00:00,18.8,71,14.0,0.0
2024-10-10 13:00:00,19.1,70,12.5,0.0
2024-10-10 14:00:00,19.1,70,10.2,0.0
2024-10-10 15:00:00,19.7,67,8.6,0.0
2024-10-10 16:00:00,20.2,65,6.9,0.0
2024-10-10 17:00:00,20.1,66,9.2,0.0
2024-10-10 18:00:00,18.9,75,14.4,0.0
2024-10-10 19:00:00,18.0,81,14.3,0.0
2024-10-10 20:00:00,18.1,82,15.3,0.0
2024-10-10 21:00:00,18.1,84,11.7,0.0
2024-10-10 22:00:00,17.2,93,11.7,0.0
2024-10-10 23:00:00,17.2,93,9.9,0.0
2024-10-11 00:00:00,16.8,94,8.5,0.0
2024-10-11 01:00:00,16.4,95,6.0,0.0
2024-10-11 02:00:00,15.5,97,8.1,0.0
2024-10-11 03:00:00,16.9,96,4.0,0.0
2024-10-11 04:00:00,16.2,98,3.8,0.0
2024-10-11 05:00:00,14.5,98,6.3,0.0
2024-10-11 06:00:00,14.1,98,10.5,0.0
2024-10-11 07:00:00,14.2,98,13.2,0.0
2024-10-11 08:00:00,15.1,98,11.9,0.0
2024-10-11 09:00:00,18.0,86,11.6,0.0
2024-10-11 10:00:00,21.0,72,10.1,0.0
2024-10-11 11:00:00,23.9,54,10.9,0.0
2024-10-11 12:00:00,25.4,48,10.7,0.0
2024-10-11 13:00:00,26.1,46,9.6,0.0
2024-10-11 14:00:00,26.9,42,8.1,0.0
2024-10-11 15:00:00,27.5,39,9.4,0.0
2024-10-11 16:00:00,27.5,38,13.5,0.0
2024-10-11 17:00:00,27.2,39,15.1,0.0
2024-10-11 18:00:00,26.8,39,12.1,0.0
2024-10-11 19:00:00,24.0,49,9.7,0.0
2024-10-11 20:00:00,22.1,52,11.5,0.0
2024-10-11 21:00:00,20.8,55,12.9,0.0
2024-10-11 22:00:00,19.9,57,23.2,0.0
2024-10-11 23:00:00,18.6,61,20.7,0.0
2024-10-12 00:00:00,17.5,71,16.9,0.0
2024-10-12 01:00:00,16.2,72,19.3,0.0
2024-10-12 02:00:00,15.4,71,20.1,0.0
2024-10-12 03:00:00,15.4,63,18.5,0.0
2024-10-12 04:00:00,15.2,59,14.2,0.0
2024-10-12 05:00:00,14.1,63,9.6,0.0
2024-10-12 06:00:00,13.8,68,3.6,0.0
2024-10-12 07:00:00,13.6,77,7.0,1.3
2024-10-12 08:00:00,14.3,83,13.2,1.1
2024-10-12 09:00:00,16.5,74,11.8,0.0
2024-10-12 10:00:00,18.8,73,11.3,0.0
2024-10-12 11:00:00,20.0,67,11.1,0.0
2024-10-12 12:00:00,20.3,66,10.8,0.0
2024-10-12 13:00:00,21.9,61,11.9,0.0
2024-10-12 14:00:00,22.4,56,13.2,0.0
2024-10-12 15:00:00,22.0,56,14.5,0.0
2024-10-12 16:00:00,22.1,55,12.4,0.0
2024-10-12 17:00:00,21.9,56,13.1,0.0
2024-10-12 18:00:00,21.3,60,12.2,0.0
2024-10-12 19:00:00,20.0,70,11.5,0.0
2024-10-12 20:00:00,19.0,73,14.9,0.0
2024-10-12 21:00:00,18.4,76,14.6,0.0
2024-10-12 22:00:00,18.3,80,10.9,0.0
2024-10-12 23:00:00,17.7,84,9.1,0.0
2024-10-13 00:00:00,17.3,86,8.5,0.0
2024-10-13 01:00:00,16.5,89,8.1,0.0
2024-10-13 02:00:00,16.3,91,6.5,0.0
2024-10-13 03:00:00,16.1,92,5.1,0.0
2024-10-13 04:00:00,15.6,94,5.4,0.0
2024-10-13 05:00:00,15.5,92,4.0,0.0
2024-10-13 06:00:00,15.3,93,4.2,0.0
2024-10-13 07:00:00,15.8,92,2.4,0.0
2024-10-13 08:00:00,17.2,86,5.4,0.0
2024-10-13 09:00:00,18.2,82,10.6,0.0
2024-10-13 10:00:00,17.2,94,5.4,0.6
2024-10-13 11:00:00,17.9,88,6.7,0.4
2024-10-13 12:00:00,17.8,90,7.4,0.9
2024-10-13 13:00:00,18.3,84,7.4,0.4
2024-10-13 14:00:00,19.1,78,6.1,0.0
2024-10-13 15:00:00,19.2,76,5.6,0.0
2024-10-13 16:00:00,19.0,77,10.2,0.0
2024-10-13 17:00:00,18.7,76,11.4,0.0
2024-10-13 18:00:00,18.1,78,10.6,0.0
2024-10-13 19:00:00,17.5,84,10.1,0.0
2024-10-13 20:00:00,17.0,89,12.7,0.0
2024-10-13 21:00:00,17.0,89,14.8,0.0
2024-10-13 22:00:00,17.5,85,16.8,0.0
2024-10-13 23:00:00,17.5,82,15.8,0.0
2024-10-14 00:00:00,17.5,81,16.5,0.0
2024-10-14 01:00:00,17.2,84,16.9,0.0
2024-10-14 02:00:00,16.8,88,16.0,0.0
2024-10-14 03:00:00,16.5,91,16.4,0.0
2024-10-14 04:00:00,16.4,92,16.9,0.0
2024-10-14 05:00:00,16.3,93,17.1,0.0
2024-10-14 06:00:00,16.1,93,16.6,0.0
2024-10-14 07:00:00,16.5,91,18.3,0.0
2024-10-14 08:00:00,17.2,87,23.5,0.0
2024-10-14 09:00:00,17.9,84,27.4,0.0
2024-10-14 10:00:00,18.2,85,21.4,0.0
2024-10-14 11:00:00,18.7,83,18.3,0.0
2024-10-14 12:00:00,19.1,81,15.4,0.0
2024-10-14 13:00:00,19.5,80,17.7,0.2
2024-10-14 14:00:00,19.8,80,17.9,0.0
2024-10-14 15:00:00,20.4,78,15.0,0.0
2024-10-14 16:00:00,20.3,78,17.4,0.2
2024-10-14 17:00:00,20.2,79,18.7,0.1
2024-10-14 18:00:00,19.5,86,17.9,2.6
2024-10-14 19:00:00,18.5,93,17.1,3.9
2024-10-14 20:00:00,18.2,94,14.9,1.9
2024-10-14 21:00:00,18.3,94,15.9,0.3
2024-10-14 22:00:00,17.9,95,15.5,0.5
2024-10-14 23:00:00,18.3,94,17.6,0.0
2024-10-15 00:00:00,17.7,95,7.3,0.0
2024-10-15 01:00:00,16.8,97,6.1,0.0
2024-10-15 02:00:00,16.5,97,11.5,0.0
2024-10-15 03:00:00,16.2,98,14.0,0.0
2024-10-15 04:00:00,16.1,98,11.1,0.0
2024-10-15 05:00:00,15.9,98,10.2,0.0
2024-10-15 06:00:00,15.7,98,9.0,0.0
2024-10-15 07:00:00,16.1,98,12.0,0.0
2024-10-15 08:00:00,17.5,94,13.1,0.0
2024-10-15 09:00:00,18.9,87,10.7,0.0
2024-10-15 10:00:00,21.1,74,15.9,0.1
2024-10-15 11:00:00,22.0,67,18.5,0.1
2024-10-15 12:00:00,23.3,62,15.8,0.0
2024-10-15 13:00:00,23.9,60,14.1,0.0
2024-10-15 14:00:00,24.3,58,13.0,0.0
2024-10-15 15:00:00,24.7,56,13.8,0.0
2024-10-15 16:00:00,25.0,52,13.9,0.0
2024-10-15 17:00:00,24.7,52,15.2,0.0
2024-10-15 18:00:00,24.1,56,13.1,0.0
2024-10-15 19:00:00,22.1,64,11.7,0.0
2024-10-15 20:00:00,20.5,67,13.0,0.0
2024-10-15 21:00:00,19.7,70,10.8,0.0
2024-10-15 22:00:00,19.0,76,9.1,0.0
2024-10-15 23:00:00,17.9,82,6.3,0.0
2024-10-16 00:00:00,17.1,85,5.8,0.0
2024-10-16 01:00:00,16.3,89,6.0,0.0
2024-10-16 02:00:00,15.8,91,4.9,0.0
2024-10-16 03:00:00,14.9,95,3.3,0.0
2024-10-16 04:00:00,14.9,98,9.6,0.0
2024-10-16 05:00:00,16.1,98,10.6,0.0
2024-10-16 06:00:00,16.3,99,10.8,0.0
2024-10-16 07:00:00,16.3,99,10.5,0.0
2024-10-16 08:00:00,17.0,98,10.4,0.0
2024-10-16 09:00:00,18.4,90,12.0,0.0
2024-10-16 10:00:00,21.2,78,10.2,0.0
2024-10-16 11:00:00,21.3,79,13.8,0.0
2024-10-16 12:00:00,21.2,80,16.5,0.0
2024-10-16 13:00:00,21.4,74,16.9,0.0
2024-10-16 14:00:00,21.6,70,16.5,0.0
2024-10-16 15:00:00,21.5,69,17.3,0.0
2024-10-16 16:00:00,21.5,66,16.7,0.0
2024-10-16 17:00:00,21.1,67,18.3,0.0
2024-10-16 18:00:00,20.1,76,20.2,0.0
2024-10-16 19:00:00,18.6,87,22.0,0.0
2024-10-16 20:00:00,18.1,88,22.2,0.0
2024-10-16 21:00:00,17.8,88,20.4,0.0
2024-10-16 22:00:00,17.5,87,21.1,0.0
2024-10-16 23:00:00,17.3,87,18.9,0.0
2024-10-17 00:00:00,17.2,88,17.4,0.0
2024-10-17 01:00:00,16.8,92,16.2,0.0
2024-10-17 02:00:00,16.5,93,14.2,0.0
2024-10-17 03:00:00,16.0,93,10.8,0.0
2024-10-17 04:00:00,15.8,93,11.7,0.0
2024-10-17 05:00:00,15.8,92,16.4,0.0
2024-10-17 06:00:00,16.0,91,13.8,0.0
2024-10-17 07:00:00,16.0,92,8.0,0.0
2024-10-17 08:00:00,17.6,87,16.3,0.0
2024-10-17 09:00:00,18.5,82,17.1,0.0
2024-10-17 10:00:00,18.9,87,15.5,0.6
2024-10-17 11:00:00,19.8,82,18.8,0.0
2024-10-17 12:00:00,21.7,72,16.9,0.0
2024-10-17 13:00:00,22.8,68,16.6,0.0
2024-10-17 14:00:00,23.6,66,13.4,0.0
2024-10-17 15:00:00,24.2,64,13.1,0.0
2024-10-17 16:00:00,25.0,61,11.9,0.0
2024-10-17 17:00:00,25.2,58,12.9,0.0
2024-10-17 18:00:00,24.3,65,11.4,0.0
2024-10-17 19:00:00,22.5,74,11.7,0.0
2024-10-17 20:00:00,21.6,77,10.0,0.0
2024-10-17 21:00:00,20.7,79,10.3,0.0
2024-10-17 22:00:00,19.8,77,12.6,0.0
2024-10-17 23:00:00,18.7,82,12.3,0.0
2024-10-18 00:00:00,18.0,86,12.3,0.0
2024-10-18 01:00:00,17.6,88,12.3,0.0
2024-10-18 02:00:00,17.2,90,11.5,0.0
2024-10-18 03:00:00,16.7,92,11.2,0.0
2024-10-18 04:00:00,16.2,93,9.8,0.0
2024-10-18 05:00:00,15.5,94,9.6,0.0
2024-10-18 06:00:00,14.9,94,9.4,0.0
2024-10-18 07:00:00,15.5,91,11.0,0.0
2024-10-18 08:00:00,17.8,80,11.4,0.0
2024-10-18 09:00:00,19.8,67,13.1,0.0
2024-10-18 10:00:00,21.5,54,12.2,0.0
2024-10-18 11:00:00,22.6,53,12.1,0.0
2024-10-18 12:00:00,23.3,55,11.7,0.0
2024-10-18 13:00:00,23.8,55,10.8,0.0
2024-10-18 14:00:00,24.0,55,11.3,0.0
2024-10-18 15:00:00,23.8,55,13.4,0.0
2024-10-18 16:00:00,23.4,54,13.1,0.0
2024-10-18 17:00:00,22.5,61,13.9,0.0
2024-10-18 18:00:00,21.0,79,15.5,0.0
2024-10-18 19:00:00,19.3,90,17.3,0.0
2024-10-18 20:00:00,18.7,90,17.9,0.0
2024-10-18 21:00:00,18.7,90,18.1,0.0
2024-10-18 22:00:00,18.3,88,19.2,0.0
2024-10-18 23:00:00,18.2,87,18.2,0.0
2024-10-19 00:00:00,18.1,88,17.3,0.0
2024-10-19 01:00:00,17.7,89,14.9,0.0
2024-10-19 02:00:00,17.2,88,11.1,0.0
2024-10-19 03:00:00,16.6,88,8.0,0.0
2024-10-19 04:00:00,16.2,89,7.0,0.0
2024-10-19 05:00:00,15.8,89,6.3,0.0
2024-10-19 06:00:00,15.7,90,6.3,0.0
2024-10-19 07:00:00,17.2,88,7.6,0.0
2024-10-19 08:00:00,19.1,82,9.3,0.0
2024-10-19 09:00:00,20.3,80,10.6,0.0
2024-10-19 10:00:00,22.5,75,9.4,0.0
2024-10-19 11:00:00,23.9,70,11.4,0.0
2024-10-19 12:00:00,25.1,56,13.3,0.0
2024-10-19 13:00:00,25.7,52,15.7,0.0
2024-10-19 14:00:00,25.9,53,17.2,0.0
2024-10-19 15:00:00,26.3,52,17.8,0.0
2024-10-19 16:00:00,26.6,47,18.8,0.0
2024-10-19 17:00:00,26.5,42,19.6,0.0
2024-10-19 18:00:00,25.7,45,17.5,0.0
2024-10-19 19:00:00,24.0,51,13.7,0.0
2024-10-19 20:00:00,22.1,65,11.7,0.0
2024-10-19 21:00:00,20.9,82,14.9,0.0
2024-10-19 22:00:00,21.1,82,15.3,0.0
2024-10-19 23:00:00,21.1,78,14.2,0.0
2024-10-20 00:00:00,21.0,75,19.5,0.0
2024-10-20 01:00:00,20.7,74,21.2,0.0
2024-10-20 02:00:00,20.5,71,22.0,0.0
2024-10-20 03:00:00,20.1,74,20.4,0.0
2024-10-20 04:00:00,19.6,76,19.4,0.0
2024-10-20 05:00:00,19.0,79,19.2,0.0
2024-10-20 06:00:00,18.5,81,18.3,0.0
2024-10-20 07:00:00,18.9,80,18.8,0.0
2024-10-20 08:00:00,20.0,76,21.5,0.0
2024-10-20 09:00:00,20.7,71,23.2,0.0
2024-10-20 10:00:00,22.0,69,20.9,0.0
2024-10-20 11:00:00,23.1,66,22.4,0.0
2024-10-20 12:00:00,24.7,61,23.1,0.0
2024-10-20 13:00:00,26.4,56,24.5,0.0
2024-10-20 14:00:00,27.6,53,24.2,0.0
2024-10-20 15:00:00,28.3,53,23.8,0.0
2024-10-20 16:00:00,28.8,53,20.3,0.0
2024-10-20 17:00:00,28.4,57,15.9,0.0
2024-10-20 18:00:00,27.7,62,13.6,0.0
2024-10-20 19:00:00,26.8,64,13.0,0.0
2024-10-20 20:00:00,25.8,66,16.5,0.0
2024-10-20 21:00:00,25.2,69,19.9,0.0
2024-10-20 22:00:00,24.0,73,23.1,0.0
2024-10-20 23:00:00,23.7,75,24.1,0.0
2024-10-21 00:00:00,23.5,76,22.4,0.0
2024-10-21 01:00:00,23.2,77,21.4,0.0
2024-10-21 02:00:00,22.9,77,20.7,0.0
2024-10-21 03:00:00,22.5,78,20.0,0.0
2024-10-21 04:00:00,22.2,80,20.8,0.0
2024-10-21 05:00:00,21.8,81,22.5,0.0
2024-10-21 06:00:00,21.6,81,24.7,0.0
2024-10-21 07:00:00,22.0,78,25.3,0.0
2024-10-21 08:00:00,23.1,72,26.4,0.0
2024-10-21 09:00:00,24.5,66,24.3,0.0
2024-10-21 10:00:00,26.1,64,18.4,0.0
2024-10-21 11:00:00,27.9,60,17.8,0.0
2024-10-21 12:00:00,29.4,58,16.0,0.0
2024-10-21 13:00:00,30.0,56,13.0,0.1
2024-10-21 14:00:00,30.1,54,9.8,0.1
2024-10-21 15:00:00,30.6,52,8.7,0.0
2024-10-21 16:00:00,30.7,54,8.6,0.0
2024-10-21 17:00:00,29.9,60,9.5,0.0
2024-10-21 18:00:00,28.7,68,8.7,0.0
2024-10-21 19:00:00,26.9,77,8.9,0.0
2024-10-21 20:00:00,25.3,79,8.8,0.0
2024-10-21 21:00:00,24.8,79,5.2,0.0
2024-10-21 22:00:00,25.9,72,8.5,0.0
2024-10-21 23:00:00,25.5,74,8.0,0.0
2024-10-22 00:00:00,24.8,78,8.1,0.0
2024-10-22 01:00:00,23.9,83,6.3,0.0
2024-10-22 02:00:00,23.0,88,5.8,0.0
2024-10-22 03:00:00,22.6,90,7.4,0.0
2024-10-22 04:00:00,22.2,89,17.4,0.0
2024-10-22 05:00:00,22.0,86,13.1,0.0
2024-10-22 06:00:00,21.7,88,14.2,0.0
2024-10-22 07:00:00,21.3,91,18.6,0.0
2024-10-22 08:00:00,21.8,84,18.4,0.0
2024-10-22 09:00:00,22.8,80,20.0,0.0
2024-10-22 10:00:00,24.3,71,20.2,0.0
